5/7/2018 0:00,9345.69
5/8/2018 0:00,9228.608333
5/9/2018 0:00,9322.041667
5/10/2018 0:00,9101.483333
5/11/2018 0:00,8468.788
5/12/2018 0:00,8484.346667
5/13/2018 0:00,8727.651667
5/14/2018 0:00,8652.038333
5/15/2018 0:00,8511.458
5/16/2018 0:00,8340.703333
5/17/2018 0:00,8106.118333
5/18/2018 0:00,8240.055
5/19/2018 0:00,8223.288333
5/20/2018 0:00,8507.406667
5/21/2018 0:00,8385.556187
5/22/2018 0:00,8015.58
5/23/2018 0:00,7555.74
5/24/2018 0:00,7566.193333
5/25/2018 0:00,7445.238333
5/26/2018 0:00,7342.908333
5/27/2018 0:00,7361.831667
5/28/2018 0:00,7130.541667
5/29/2018 0:00,7459.876667
5/30/2018 0:00,7385.395
5/31/2018 0:00,7491.434
6/1/2018 0:00,7535.146667
6/2/2018 0:00,7645.146667
6/3/2018 0:00,7699.886
6/4/2018 0:00,7500.273333
6/5/2018 0:00,7615.722142
6/6/2018 0:00,7655.613333
6/7/2018 0:00,7676.271667
6/8/2018 0:00,7620.153333
6/9/2018 0:00,7564.408333
6/10/2018 0:00,6776.888333
6/11/2018 0:00,6875.678333
6/12/2018 0:00,6535.081667
6/13/2018 0:00,6315.7
6/14/2018 0:00,6647.013333
6/15/2018 0:00,6434.088
6/16/2018 0:00,6509.426667
6/17/2018 0:00,6464.411667
6/18/2018 0:00,6713.488
6/19/2018 0:00,6737
6/20/2018 0:00,6714.718333
6/21/2018 0:00,6733.901667
6/22/2018 0:00,6332.573333
6/23/2018 0:00,6141.605833
6/24/2018 0:00,6037.008333
6/25/2018 0:00,6211.4475
6/26/2018 0:00,6218.595
6/27/2018 0:00,6105.295
6/28/2018 0:00,6107.896154
6/29/2018 0:00,5908.7025
6/30/2018 0:00,6381.390833
7/1/2018 0:00,6374.754167
7/2/2018 0:00,6466.069167
7/3/2018 0:00,6613.685833
7/4/2018 0:00,6593.289167
7/5/2018 0:00,6603.376667
7/6/2018 0:00,6569.496154
7/7/2018 0:00,6594.281667
7/8/2018 0:00,6753.559167
7/9/2018 0:00,6723.8725
7/10/2018 0:00,6510.791667
7/11/2018 0:00,6377.363333
7/12/2018 0:00,6233.595
7/13/2018 0:00,6244.3575
7/14/2018 0:00,6241
7/15/2018 0:00,6316.881667
7/16/2018 0:00,6514.390833
7/17/2018 0:00,6869.910833
7/18/2018 0:00,7398.661667
7/19/2018 0:00,7396.401667
7/20/2018 0:00,7428.045
7/21/2018 0:00,7352.495385
7/22/2018 0:00,7451.289167
7/23/2018 0:00,7689.884167
7/24/2018 0:00,8112.93
7/25/2018 0:00,8251.165
7/26/2018 0:00,8187.324167
7/27/2018 0:00,8025.2575
7/28/2018 0:00,8182.251667
7/29/2018 0:00,8206.341667
7/30/2018 0:00,8143.148333
7/31/2018 0:00,7916.800833
